fecha,indicador,operadora,valor,origen_valor
01/02/2023,Cantidad de POS por Operadora,35296,61207,OMP 04
01/03/2023,Cantidad de POS por Operadora,35296,61805,OMP 04
01/04/2023,Cantidad de POS por Operadora,35296,62479,OMP 04
01/05/2023,Cantidad de POS por Operadora,35296,63268,OMP 04
01/06/2023,Cantidad de POS por Operadora,35296,64523,OMP 04
01/07/2023,Cantidad de POS por Operadora,35296,65561,OMP 04
01/08/2023,Cantidad de POS por Operadora,35296,67020,OMP 04
01/09/2023,Cantidad de POS por Operadora,35296,68594,OMP 04
01/10/2023,Cantidad de POS por Operadora,35296,70118,OMP 04
01/11/2023,Cantidad de POS por Operadora,35296,71621,OMP 04
01/12/2023,Cantidad de POS por Operadora,35296,73221,OMP 04
01/01/2024,Cantidad de POS por Operadora,35296,74192,OMP 04
01/02/2024,Cantidad de POS por Operadora,35296,75374,OMP 04
01/03/2024,Cantidad de POS por Operadora,35296,76365,OMP 04
01/04/2024,Cantidad de POS por Operadora,35296,77768,OMP 04
01/05/2024,Cantidad de POS por Operadora,35296,78994,OMP 04
01/06/2024,Cantidad de POS por Operadora,35296,80087,OMP 04
01/07/2024,Cantidad de POS por Operadora,35296,81285,OMP 04
01/08/2024,Cantidad de POS por Operadora,35296,82688,OMP 04
01/09/2024,Cantidad de POS por Operadora,35296,85446,OMP 04
01/10/2024,Cantidad de POS por Operadora,35296,88809,OMP 04
01/11/2024,Cantidad de POS por Operadora,35296,92433,OMP 04
01/12/2024,Cantidad de POS por Operadora,35296,94662,OMP 04
01/01/2025,Cantidad de POS por Operadora,35296,95947,OMP 04
01/02/2025,Cantidad de POS por Operadora,35296,97404,OMP 04
01/03/2025,Cantidad de POS por Operadora,35296,98861,OMP 04
01/04/2025,Cantidad de POS por Operadora,35296,100321,OMP 04
01/05/2025,Cantidad de POS por Operadora,35296,101855,OMP 04
01/06/2025,Cantidad de POS por Operadora,35296,102895,OMP 04
01/07/2025,Cantidad de POS por Operadora,35296,104057,OMP 04
01/08/2025,Cantidad de POS por Operadora,35296,105531,OMP 04
01/09/2025,Cantidad de POS por Operadora,35296,106915,OMP 04
01/10/2025,Cantidad de POS por Operadora,35296,108513,OMP 04
01/11/2025,Cantidad de POS por Operadora,35296,110451,OMP 04
01/12/2025,Cantidad de POS por Operadora,35296,112078,OMP 04
01/01/2026,Cantidad de POS por Operadora,35296,114141,OMP 04
01/02/2026,Cantidad de POS por Operadora,35296,113531,OMP 04
01/03/2026,Cantidad de POS por Operadora,35296,115395,OMP 04
01/02/2018,Extracciones en ATM,3330877,3511077,OMP 04
01/03/2018,Extracciones en ATM,3330877,3972244,OMP 04
01/04/2018,Extracciones en ATM,3330877,3554581,OMP 04
01/05/2018,Extracciones en ATM,3330877,3612300,OMP 04
01/06/2018,Extracciones en ATM,3330877,3604996,OMP 04
01/07/2018,Extracciones en ATM,3330877,3617372,OMP 04
01/08/2018,Extracciones en ATM,3330877,3652184,OMP 04
01/09/2018,Extracciones en ATM,3330877,3646415,OMP 04
01/10/2018,Extracciones en ATM,3330877,3683213,OMP 04
01/11/2018,Extracciones en ATM,3330877,3829112,OMP 04
01/12/2018,Extracciones en ATM,3330877,5159251,OMP 04
01/01/2019,Extracciones en ATM,3330877,3614595,OMP 04
01/02/2019,Extracciones en ATM,3330877,3653130,OMP 04
01/03/2019,Extracciones en ATM,3330877,4268038,OMP 04
01/04/2019,Extracciones en ATM,3330877,3537482,OMP 04
01/05/2019,Extracciones en ATM,3330877,3960663,OMP 04
01/06/2019,Extracciones en ATM,3330877,3693995,OMP 04
01/07/2019,Extracciones en ATM,3330877,3849690,OMP 04
01/08/2019,Extracciones en ATM,3330877,3968451,OMP 04
01/09/2019,Extracciones en ATM,3330877,3833619,OMP 04
01/10/2019,Extracciones en ATM,3330877,4004514,OMP 04
01/11/2019,Extracciones en ATM,3330877,4148994,OMP 04
01/12/2019,Extracciones en ATM,3330877,5425203,OMP 04
01/01/2020,Extracciones en ATM,3330877,3813002,OMP 04
01/02/2020,Extracciones en ATM,3330877,3957116,OMP 04
01/03/2020,Extracciones en ATM,3330877,3451883,OMP 04
01/04/2020,Extracciones en ATM,3330877,2839787,OMP 04
01/05/2020,Extracciones en ATM,3330877,3521893,OMP 04
01/06/2020,Extracciones en ATM,3330877,3299364,OMP 04
01/07/2020,Extracciones en ATM,3330877,3699382,OMP 04
01/08/2020,Extracciones en ATM,3330877,3568673,OMP 04
01/09/2020,Extracciones en ATM,3330877,3404726,OMP 04
01/10/2020,Extracciones en ATM,3330877,3956794,OMP 04
01/11/2020,Extracciones en ATM,3330877,3603118,OMP 04
01/12/2020,Extracciones en ATM,3330877,5230486,OMP 04
01/01/2021,Extracciones en ATM,3330877,3726731,OMP 04
01/02/2021,Extracciones en ATM,3330877,3716414,OMP 04
01/03/2021,Extracciones en ATM,3330877,3846740,OMP 04
01/04/2021,Extracciones en ATM,3330877,3522809,OMP 04
01/05/2021,Extracciones en ATM,3330877,3749488,OMP 04
01/06/2021,Extracciones en ATM,3330877,3607309,OMP 04
01/07/2021,Extracciones en ATM,3330877,4188982,OMP 04
01/08/2021,Extracciones en ATM,3330877,4031126.7,OMP 04
01/09/2021,Extracciones en ATM,3330877,4268470,OMP 04
01/10/2021,Extracciones en ATM,3330877,4651756,OMP 04
01/11/2021,Extracciones en ATM,3330877,4495633,OMP 04
01/12/2021,Extracciones en ATM,3330877,6502483,OMP 04
01/01/2022,Extracciones en ATM,3330877,4324535,OMP 04
01/02/2022,Extracciones en ATM,3330877,4580021,OMP 04
01/03/2022,Extracciones en ATM,3330877,4591715,OMP 04
01/04/2022,Extracciones en ATM,3330877,4723813,OMP 04
01/05/2022,Extracciones en ATM,3330877,4437819,OMP 04
01/06/2022,Extracciones en ATM,3330877,4396884,OMP 04
01/07/2022,Extracciones en ATM,3330877,4975790,OMP 04
01/08/2022,Extracciones en ATM,3330877,4653786,OMP 04
01/09/2022,Extracciones en ATM,3330877,4432987,OMP 04
01/10/2022,Extracciones en ATM,3330877,4885713,OMP 04
01/11/2022,Extracciones en ATM,3330877,4231963,OMP 04
01/12/2022,Extracciones en ATM,3330877,5665685,OMP 04
01/01/2023,Extracciones en ATM,3330877,4053915,OMP 04
01/02/2023,Extracciones en ATM,3330877,3987810,OMP 04
01/03/2023,Extracciones en ATM,3330877,4436119,OMP 04
01/04/2023,Extracciones en ATM,3330877,4139084,OMP 04
01/05/2023,Extracciones en ATM,3330877,4080001,OMP 04
01/06/2023,Extracciones en ATM,3330877,4227846,OMP 04
01/07/2023,Extracciones en ATM,3330877,4317472,OMP 04
01/08/2023,Extracciones en ATM,3330877,4238376,OMP 04
01/09/2023,Extracciones en ATM,3330877,4316622,OMP 04
01/10/2023,Extracciones en ATM,3330877,4218392,OMP 04
01/11/2023,Extracciones en ATM,3330877,4372421,OMP 04
01/12/2023,Extracciones en ATM,3330877,5677972,OMP 04
01/01/2024,Extracciones en ATM,3330877,4089359,OMP 04
01/02/2024,Extracciones en ATM,3330877,4109455,OMP 04
01/03/2024,Extracciones en ATM,3330877,4328036,OMP 04
01/04/2024,Extracciones en ATM,3330877,4022232,OMP 04
01/05/2024,Extracciones en ATM,3330877,4065290,OMP 04
01/06/2024,Extracciones en ATM,3330877,4041824,OMP 04
01/07/2024,Extracciones en ATM,3330877,3837023,OMP 04
01/08/2024,Extracciones en ATM,3330877,4026736,OMP 04
01/09/2024,Extracciones en ATM,3330877,4091731,OMP 04
01/10/2024,Extracciones en ATM,3330877,3854191,OMP 04
01/11/2024,Extracciones en ATM,3330877,4026557,OMP 04
01/12/2024,Extracciones en ATM,3330877,5004452,OMP 04
01/01/2025,Extracciones en ATM,3330877,3694921,OMP 04
01/02/2025,Extracciones en ATM,3330877,3484645,OMP 04
01/03/2025,Extracciones en ATM,3330877,3895960,OMP 04
01/04/2025,Extracciones en ATM,3330877,3572231,OMP 04
01/05/2025,Extracciones en ATM,3330877,3887085,OMP 04
01/06/2025,Extracciones en ATM,3330877,4199735,OMP 04
01/07/2025,Extracciones en ATM,3330877,4510221,OMP 04
01/08/2025,Extracciones en ATM,3330877,4413589,OMP 04
01/09/2025,Extracciones en ATM,3330877,4246249,OMP 04
01/10/2025,Extracciones en ATM,3330877,4407832,OMP 04
01/11/2025,Extracciones en ATM,3330877,4327536,OMP 04
01/12/2025,Extracciones en ATM,3330877,5440058,OMP 04
01/01/2026,Extracciones en ATM,3330877,4086527,OMP 04
01/02/2026,Extracciones en ATM,3330877,3882849,OMP 04
01/03/2026,Extracciones en ATM,3330877,4168401,OMP 04
01/02/2018,Total QR,0,0,OMP 04
01/03/2018,Total QR,0,0,OMP 04
01/04/2018,Total QR,0,0,OMP 04
01/05/2018,Total QR,0,0,OMP 04
01/06/2018,Total QR,0,0,OMP 04
01/07/2018,Total QR,0,0,OMP 04
01/08/2018,Total QR,0,0,OMP 04
01/09/2018,Total QR,0,0,OMP 04
01/10/2018,Total QR,0,0,OMP 04
01/11/2018,Total QR,0,0,OMP 04
01/12/2018,Total QR,0,0,OMP 04
01/01/2019,Total QR,0,0,OMP 04
01/02/2019,Total QR,0,0,OMP 04
01/03/2019,Total QR,0,0,OMP 04
01/04/2019,Total QR,0,0,OMP 04
01/05/2019,Total QR,0,0,OMP 04
01/06/2019,Total QR,0,0,OMP 04
01/07/2019,Total QR,0,0,OMP 04
01/08/2019,Total QR,0,0,OMP 04
01/09/2019,Total QR,0,0,OMP 04
01/10/2019,Total QR,0,0,OMP 04
01/11/2019,Total QR,0,0,OMP 04
01/12/2019,Total QR,0,0,OMP 04
01/01/2020,Total QR,0,0,OMP 04
01/02/2020,Total QR,0,0,OMP 04
01/03/2020,Total QR,0,0,OMP 04
01/04/2020,Total QR,0,0,OMP 04
01/05/2020,Total QR,0,0,OMP 04
01/06/2020,Total QR,0,0,OMP 04
01/07/2020,Total QR,0,0,OMP 04
01/08/2020,Total QR,0,0,OMP 04
01/09/2020,Total QR,0,0,OMP 04
01/10/2020,Total QR,0,0,OMP 04
01/11/2020,Total QR,0,0,OMP 04
01/12/2020,Total QR,0,0,OMP 04
01/01/2021,Total QR,0,0,OMP 04
01/02/2021,Total QR,0,0,OMP 04
01/03/2021,Total QR,0,0,OMP 04
01/04/2021,Total QR,0,0,OMP 04
01/05/2021,Total QR,0,0,OMP 04
01/06/2021,Total QR,0,0,OMP 04
01/07/2021,Total QR,0,0,OMP 04
01/08/2021,Total QR,0,0,OMP 04
01/09/2021,Total QR,0,0,OMP 04
01/10/2021,Total QR,0,0,OMP 04
01/11/2021,Total QR,0,0,OMP 04
01/12/2021,Total QR,0,0,OMP 04
01/01/2022,Total QR,0,305453,OMP 04
01/02/2022,Total QR,0,386004,OMP 04
01/03/2022,Total QR,0,517119,OMP 04
01/04/2022,Total QR,0,529780,OMP 04
01/05/2022,Total QR,0,691914,OMP 04
01/06/2022,Total QR,0,789631,OMP 04
01/07/2022,Total QR,0,985291,OMP 04
01/08/2022,Total QR,0,1170905,OMP 04
01/09/2022,Total QR,0,1277617,OMP 04
01/10/2022,Total QR,0,1499205,OMP 04
01/11/2022,Total QR,0,1673051,OMP 04
01/12/2022,Total QR,0,2264129,OMP 04
01/01/2023,Total QR,0,2050220,OMP 04
01/02/2023,Total QR,0,2048152,OMP 04
01/03/2023,Total QR,0,2517129,OMP 04
01/04/2023,Total QR,0,2502401,OMP 04
01/05/2023,Total QR,0,2917074,OMP 04
01/06/2023,Total QR,0,2966647,OMP 04
01/07/2023,Total QR,0,3334117,OMP 04
01/08/2023,Total QR,0,3717989,OMP 04
01/09/2023,Total QR,0,4054712,OMP 04
01/10/2023,Total QR,0,4550994,OMP 04
01/11/2023,Total QR,0,4857780,OMP 04
01/12/2023,Total QR,0,5990158,OMP 04
01/01/2024,Total QR,0,5840918,OMP 04
01/02/2024,Total QR,0,6104363,OMP 04
01/03/2024,Total QR,0,6816850,OMP 04
01/04/2024,Total QR,0,7165878,OMP 04
01/05/2024,Total QR,0,7713362,OMP 04
01/06/2024,Total QR,0,8214408,OMP 04
01/07/2024,Total QR,0,9304393,OMP 04
01/08/2024,Total QR,0,10381302,OMP 04
01/09/2024,Total QR,0,10640103,OMP 04
01/10/2024,Total QR,0,11462234,OMP 04
01/11/2024,Total QR,0,11954560,OMP 04
01/12/2024,Total QR,0,13465716,OMP 04
01/01/2025,Total QR,0,12514900,OMP 04
01/02/2025,Total QR,0,12249366,OMP 04
01/03/2025,Total QR,0,13894958,OMP 04
01/04/2025,Total QR,0,13303460,OMP 04
01/05/2025,Total QR,0,14815069,OMP 04
01/06/2025,Total QR,0,14494648,OMP 04
01/07/2025,Total QR,0,16300482,OMP 04
01/08/2025,Total QR,0,17392499,OMP 04
01/09/2025,Total QR,0,17606199,OMP 04
01/10/2025,Total QR,0,19243731,OMP 04
01/11/2025,Total QR,0,19881809,OMP 04
01/12/2025,Total QR,0,22779270,OMP 04
01/01/2026,Total QR,0,21240045,OMP 04
01/02/2026,Total QR,0,20922586,OMP 04
01/03/2026,Total QR,0,24061390,OMP 04
